28,18,29,28,26,26,25,19,22,25,22
18,29,28,26,26,25,19,22,25,22,17
29,28,26,26,25,19,22,25,22,17,31
28,26,26,25,19,22,25,22,17,31,21
26,26,25,19,22,25,22,17,31,21,39
26,25,19,22,25,22,17,31,21,39,19
25,19,22,25,22,17,31,21,39,19,16
19,22,25,22,17,31,21,39,19,16,27
22,25,22,17,31,21,39,19,16,27,36
25,22,17,31,21,39,19,16,27,36,18
22,17,31,21,39,19,16,27,36,18,16
17,31,21,39,19,16,27,36,18,16,23
31,21,39,19,16,27,36,18,16,23,33
21,39,19,16,27,36,18,16,23,33,25
39,19,16,27,36,18,16,23,33,25,32
19,16,27,36,18,16,23,33,25,32,9
16,27,36,18,16,23,33,25,32,9,17
27,36,18,16,23,33,25,32,9,17,21
36,18,16,23,33,25,32,9,17,21,10
18,16,23,33,25,32,9,17,21,10,13
16,23,33,25,32,9,17,21,10,13,34
23,33,25,32,9,17,21,10,13,34,12
33,25,32,9,17,21,10,13,34,12,19
25,32,9,17,21,10,13,34,12,19,28
32,9,17,21,10,13,34,12,19,28,17
9,17,21,10,13,34,12,19,28,17,27
17,21,10,13,34,12,19,28,17,27,25
21,10,13,34,12,19,28,17,27,25,31
10,13,34,12,19,28,17,27,25,31,25
13,34,12,19,28,17,27,25,31,25,26
34,12,19,28,17,27,25,31,25,26,30
12,19,28,17,27,25,31,25,26,30,32
19,28,17,27,25,31,25,26,30,32,22
28,17,27,25,31,25,26,30,32,22,20
17,27,25,31,25,26,30,32,22,20,30
27,25,31,25,26,30,32,22,20,30,24
25,31,25,26,30,32,22,20,30,24,24
31,25,26,30,32,22,20,30,24,24,18
25,26,30,32,22,20,30,24,24,18,32
26,30,32,22,20,30,24,24,18,32,20
30,32,22,20,30,24,24,18,32,20,16
32,22,20,30,24,24,18,32,20,16,27
22,20,30,24,24,18,32,20,16,27,30
20,30,24,24,18,32,20,16,27,30,16
30,24,24,18,32,20,16,27,30,16,34
24,24,18,32,20,16,27,30,16,34,33
24,18,32,20,16,27,30,16,34,33,27
18,32,20,16,27,30,16,34,33,27,14
32,20,16,27,30,16,34,33,27,14,19
20,16,27,30,16,34,33,27,14,19,20
16,27,30,16,34,33,27,14,19,20,14
27,30,16,34,33,27,14,19,20,14,25
30,16,34,33,27,14,19,20,14,25,30
16,34,33,27,14,19,20,14,25,30,11
34,33,27,14,19,20,14,25,30,11,9
33,27,14,19,20,14,25,30,11,9,17
27,14,19,20,14,25,30,11,9,17,28
14,19,20,14,25,30,11,9,17,28,26
19,20,14,25,30,11,9,17,28,26,21
20,14,25,30,11,9,17,28,26,21,24
14,25,30,11,9,17,28,26,21,24,28
25,30,11,9,17,28,26,21,24,28,20
30,11,9,17,28,26,21,24,28,20,24
11,9,17,28,26,21,24,28,20,24,16
9,17,28,26,21,24,28,20,24,16,21
17,28,26,21,24,28,20,24,16,21,25
28,26,21,24,28,20,24,16,21,25,20
26,21,24,28,20,24,16,21,25,20,6
21,24,28,20,24,16,21,25,20,6,19
24,28,20,24,16,21,25,20,6,19,17
28,20,24,16,21,25,20,6,19,17,23
20,24,16,21,25,20,6,19,17,23,25
24,16,21,25,20,6,19,17,23,25,25
16,21,25,20,6,19,17,23,25,25,20
21,25,20,6,19,17,23,25,25,20,31
25,20,6,19,17,23,25,25,20,31,17
20,6,19,17,23,25,25,20,31,17,37
6,19,17,23,25,25,20,31,17,37,25
19,17,23,25,25,20,31,17,37,25,16
17,23,25,25,20,31,17,37,25,16,13
23,25,25,20,31,17,37,25,16,13,18
25,25,20,31,17,37,25,16,13,18,22
25,20,31,17,37,25,16,13,18,22,27
20,31,17,37,25,16,13,18,22,27,26
31,17,37,25,16,13,18,22,27,26,16
17,37,25,16,13,18,22,27,26,16,27
37,25,16,13,18,22,27,26,16,27,13
25,16,13,18,22,27,26,16,27,13,31
16,13,18,22,27,26,16,27,13,31,23
13,18,22,27,26,16,27,13,31,23,16
18,22,27,26,16,27,13,31,23,16,15
22,27,26,16,27,13,31,23,16,15,19
27,26,16,27,13,31,23,16,15,19,27
26,16,27,13,31,23,16,15,19,27,21
16,27,13,31,23,16,15,19,27,21,12
27,13,31,23,16,15,19,27,21,12,32
13,31,23,16,15,19,27,21,12,32,4
31,23,16,15,19,27,21,12,32,4,19
23,16,15,19,27,21,12,32,4,19,34
16,15,19,27,21,12,32,4,19,34,24
15,19,27,21,12,32,4,19,34,24,25
19,27,21,12,32,4,19,34,24,25,31
27,21,12,32,4,19,34,24,25,31,34
21,12,32,4,19,34,24,25,31,34,30
12,32,4,19,34,24,25,31,34,30,16
32,4,19,34,24,25,31,34,30,16,17
4,19,34,24,25,31,34,30,16,17,22
19,34,24,25,31,34,30,16,17,22,19
34,24,25,31,34,30,16,17,22,19,28
24,25,31,34,30,16,17,22,19,28,29
25,31,34,30,16,17,22,19,28,29,30
31,34,30,16,17,22,19,28,29,30,26
34,30,16,17,22,19,28,29,30,26,18
30,16,17,22,19,28,29,30,26,18,21
16,17,22,19,28,29,30,26,18,21,19
17,22,19,28,29,30,26,18,21,19,15
22,19,28,29,30,26,18,21,19,15,31
19,28,29,30,26,18,21,19,15,31,27
28,29,30,26,18,21,19,15,31,27,34
29,30,26,18,21,19,15,31,27,34,17
30,26,18,21,19,15,31,27,34,17,3
26,18,21,19,15,31,27,34,17,3,20
18,21,19,15,31,27,34,17,3,20,20
21,19,15,31,27,34,17,3,20,20,27
19,15,31,27,34,17,3,20,20,27,20
15,31,27,34,17,3,20,20,27,20,20
31,27,34,17,3,20,20,27,20,20,30
27,34,17,3,20,20,27,20,20,30,23
34,17,3,20,20,27,20,20,30,23,26
17,3,20,20,27,20,20,30,23,26,28
3,20,20,27,20,20,30,23,26,28,29
20,20,27,20,20,30,23,26,28,29,14
20,27,20,20,30,23,26,28,29,14,21
27,20,20,30,23,26,28,29,14,21,22
20,20,30,23,26,28,29,14,21,22,17
20,30,23,26,28,29,14,21,22,17,27
30,23,26,28,29,14,21,22,17,27,17
23,26,28,29,14,21,22,17,27,17,15
26,28,29,14,21,22,17,27,17,15,16
28,29,14,21,22,17,27,17,15,16,31
29,14,21,22,17,27,17,15,16,31,22
14,21,22,17,27,17,15,16,31,22,22
21,22,17,27,17,15,16,31,22,22,9
22,17,27,17,15,16,31,22,22,9,27
17,27,17,15,16,31,22,22,9,27,13
27,17,15,16,31,22,22,9,27,13,18
17,15,16,31,22,22,9,27,13,18,24
15,16,31,22,22,9,27,13,18,24,20
16,31,22,22,9,27,13,18,24,20,23
31,22,22,9,27,13,18,24,20,23,30
22,22,9,27,13,18,24,20,23,30,25
22,9,27,13,18,24,20,23,30,25,21
9,27,13,18,24,20,23,30,25,21,27
27,13,18,24,20,23,30,25,21,27,26
13,18,24,20,23,30,25,21,27,26,26
18,24,20,23,30,25,21,27,26,26,15
24,20,23,30,25,21,27,26,26,15,16
20,23,30,25,21,27,26,26,15,16,33
23,30,25,21,27,26,26,15,16,33,23
30,25,21,27,26,26,15,16,33,23,25
25,21,27,26,26,15,16,33,23,25,33
21,27,26,26,15,16,33,23,25,33,21
27,26,26,15,16,33,23,25,33,21,19
26,26,15,16,33,23,25,33,21,19,27
26,15,16,33,23,25,33,21,19,27,27
15,16,33,23,25,33,21,19,27,27,17
16,33,23,25,33,21,19,27,27,17,24
33,23,25,33,21,19,27,27,17,24,25
23,25,33,21,19,27,27,17,24,25,17
25,33,21,19,27,27,17,24,25,17,24
33,21,19,27,27,17,24,25,17,24,26
21,19,27,27,17,24,25,17,24,26,24
19,27,27,17,24,25,17,24,26,24,26
27,27,17,24,25,17,24,26,24,26,22
27,17,24,25,17,24,26,24,26,22,17
17,24,25,17,24,26,24,26,22,17,24
24,25,17,24,26,24,26,22,17,24,31
25,17,24,26,24,26,22,17,24,31,32
17,24,26,24,26,22,17,24,31,32,27
24,26,24,26,22,17,24,31,32,27,15
26,24,26,22,17,24,31,32,27,15,10
24,26,22,17,24,31,32,27,15,10,22
26,22,17,24,31,32,27,15,10,22,28
22,17,24,31,32,27,15,10,22,28,18
17,24,31,32,27,15,10,22,28,18,26
24,31,32,27,15,10,22,28,18,26,30
31,32,27,15,10,22,28,18,26,30,26
32,27,15,10,22,28,18,26,30,26,30
27,15,10,22,28,18,26,30,26,30,20
15,10,22,28,18,26,30,26,30,20,31
10,22,28,18,26,30,26,30,20,31,26
22,28,18,26,30,26,30,20,31,26,11
28,18,26,30,26,30,20,31,26,11,22
18,26,30,26,30,20,31,26,11,22,22
26,30,26,30,20,31,26,11,22,22,17
30,26,30,20,31,26,11,22,22,17,19
26,30,20,31,26,11,22,22,17,19,29
30,20,31,26,11,22,22,17,19,29,24
20,31,26,11,22,22,17,19,29,24,23
31,26,11,22,22,17,19,29,24,23,18
26,11,22,22,17,19,29,24,23,18,31
11,22,22,17,19,29,24,23,18,31,31
22,22,17,19,29,24,23,18,31,31,24
22,17,19,29,24,23,18,31,31,24,12
17,19,29,24,23,18,31,31,24,12,27
19,29,24,23,18,31,31,24,12,27,34
29,24,23,18,31,31,24,12,27,34,19
24,23,18,31,31,24,12,27,34,19,16
23,18,31,31,24,12,27,34,19,16,20
18,31,31,24,12,27,34,19,16,20,20
31,31,24,12,27,34,19,16,20,20,16
31,24,12,27,34,19,16,20,20,16,23
24,12,27,34,19,16,20,20,16,23,19
12,27,34,19,16,20,20,16,23,19,15
27,34,19,16,20,20,16,23,19,15,34
34,19,16,20,20,16,23,19,15,34,27
19,16,20,20,16,23,19,15,34,27,25
16,20,20,16,23,19,15,34,27,25,34
20,20,16,23,19,15,34,27,25,34,35
20,16,23,19,15,34,27,25,34,35,22
16,23,19,15,34,27,25,34,35,22,24
23,19,15,34,27,25,34,35,22,24,8
19,15,34,27,25,34,35,22,24,8,23
15,34,27,25,34,35,22,24,8,23,28
34,27,25,34,35,22,24,8,23,28,18
27,25,34,35,22,24,8,23,28,18,13
25,34,35,22,24,8,23,28,18,13,28
34,35,22,24,8,23,28,18,13,28,23
35,22,24,8,23,28,18,13,28,23,26
22,24,8,23,28,18,13,28,23,26,22
24,8,23,28,18,13,28,23,26,22,23
8,23,28,18,13,28,23,26,22,23,17
23,28,18,13,28,23,26,22,23,17,35
28,18,13,28,23,26,22,23,17,35,12
18,13,28,23,26,22,23,17,35,12,28
13,28,23,26,22,23,17,35,12,28,21
28,23,26,22,23,17,35,12,28,21,22
23,26,22,23,17,35,12,28,21,22,19
26,22,23,17,35,12,28,21,22,19,21
22,23,17,35,12,28,21,22,19,21,17
23,17,35,12,28,21,22,19,21,17,32
17,35,12,28,21,22,19,21,17,32,22
35,12,28,21,22,19,21,17,32,22,27
12,28,21,22,19,21,17,32,22,27,20
28,21,22,19,21,17,32,22,27,20,23
21,22,19,21,17,32,22,27,20,23,33
22,19,21,17,32,22,27,20,23,33,30
19,21,17,32,22,27,20,23,33,30,24
21,17,32,22,27,20,23,33,30,24,35
17,32,22,27,20,23,33,30,24,35,27
32,22,27,20,23,33,30,24,35,27,21
22,27,20,23,33,30,24,35,27,21,39
27,20,23,33,30,24,35,27,21,39,33
20,23,33,30,24,35,27,21,39,33,32
23,33,30,24,35,27,21,39,33,32,9
33,30,24,35,27,21,39,33,32,9,31
30,24,35,27,21,39,33,32,9,31,18
24,35,27,21,39,33,32,9,31,18,27
35,27,21,39,33,32,9,31,18,27,32
27,21,39,33,32,9,31,18,27,32,31
21,39,33,32,9,31,18,27,32,31,19
39,33,32,9,31,18,27,32,31,19,22
33,32,9,31,18,27,32,31,19,22,25
32,9,31,18,27,32,31,19,22,25,26
9,31,18,27,32,31,19,22,25,26,30
31,18,27,32,31,19,22,25,26,30,22
18,27,32,31,19,22,25,26,30,22,24
27,32,31,19,22,25,26,30,22,24,20
32,31,19,22,25,26,30,22,24,20,25
31,19,22,25,26,30,22,24,20,25,27
19,22,25,26,30,22,24,20,25,27,21
22,25,26,30,22,24,20,25,27,21,32
25,26,30,22,24,20,25,27,21,32,19
26,30,22,24,20,25,27,21,32,19,20
30,22,24,20,25,27,21,32,19,20,18
22,24,20,25,27,21,32,19,20,18,30
24,20,25,27,21,32,19,20,18,30,27
20,25,27,21,32,19,20,18,30,27,25
25,27,21,32,19,20,18,30,27,25,32
27,21,32,19,20,18,30,27,25,32,29
21,32,19,20,18,30,27,25,32,29,16
32,19,20,18,30,27,25,32,29,16,24
19,20,18,30,27,25,32,29,16,24,17
20,18,30,27,25,32,29,16,24,17,17
18,30,27,25,32,29,16,24,17,17,21
30,27,25,32,29,16,24,17,17,21,28
27,25,32,29,16,24,17,17,21,28,21
25,32,29,16,24,17,17,21,28,21,35
32,29,16,24,17,17,21,28,21,35,20
29,16,24,17,17,21,28,21,35,20,15
16,24,17,17,21,28,21,35,20,15,25
24,17,17,21,28,21,35,20,15,25,25
17,17,21,28,21,35,20,15,25,25,22
17,21,28,21,35,20,15,25,25,22,12
21,28,21,35,20,15,25,25,22,12,32
28,21,35,20,15,25,25,22,12,32,11
21,35,20,15,25,25,22,12,32,11,13
35,20,15,25,25,22,12,32,11,13,28
20,15,25,25,22,12,32,11,13,28,26
15,25,25,22,12,32,11,13,28,26,20
25,25,22,12,32,11,13,28,26,20,24
25,22,12,32,11,13,28,26,20,24,19
22,12,32,11,13,28,26,20,24,19,26
12,32,11,13,28,26,20,24,19,26,24
32,11,13,28,26,20,24,19,26,24,20
11,13,28,26,20,24,19,26,24,20,23
13,28,26,20,24,19,26,24,20,23,23
28,26,20,24,19,26,24,20,23,23,23
26,20,24,19,26,24,20,23,23,23,33
20,24,19,26,24,20,23,23,23,33,35
24,19,26,24,20,23,23,23,33,35,29
19,26,24,20,23,23,23,33,35,29,18
26,24,20,23,23,23,33,35,29,18,31
24,20,23,23,23,33,35,29,18,31,31
20,23,23,23,33,35,29,18,31,31,32
23,23,23,33,35,29,18,31,31,32,24
23,23,33,35,29,18,31,31,32,24,18
23,33,35,29,18,31,31,32,24,18,37
33,35,29,18,31,31,32,24,18,37,17
35,29,18,31,31,32,24,18,37,17,28
29,18,31,31,32,24,18,37,17,28,25
18,31,31,32,24,18,37,17,28,25,25
31,31,32,24,18,37,17,28,25,25,15
31,32,24,18,37,17,28,25,25,15,17
32,24,18,37,17,28,25,25,15,17,16
24,18,37,17,28,25,25,15,17,16,17
18,37,17,28,25,25,15,17,16,17,15
37,17,28,25,25,15,17,16,17,15,22
17,28,25,25,15,17,16,17,15,22,22
28,25,25,15,17,16,17,15,22,22,19
25,25,15,17,16,17,15,22,22,19,20
25,15,17,16,17,15,22,22,19,20,15
15,17,16,17,15,22,22,19,20,15,24
17,16,17,15,22,22,19,20,15,24,19
16,17,15,22,22,19,20,15,24,19,15
17,15,22,22,19,20,15,24,19,15,17
15,22,22,19,20,15,24,19,15,17,25
22,22,19,20,15,24,19,15,17,25,32
22,19,20,15,24,19,15,17,25,32,21
19,20,15,24,19,15,17,25,32,21,38
20,15,24,19,15,17,25,32,21,38,22
15,24,19,15,17,25,32,21,38,22,20
24,19,15,17,25,32,21,38,22,20,24
19,15,17,25,32,21,38,22,20,24,22
15,17,25,32,21,38,22,20,24,22,17
17,25,32,21,38,22,20,24,22,17,24
25,32,21,38,22,20,24,22,17,24,21
32,21,38,22,20,24,22,17,24,21,27
21,38,22,20,24,22,17,24,21,27,30
38,22,20,24,22,17,24,21,27,30,21
22,20,24,22,17,24,21,27,30,21,21
20,24,22,17,24,21,27,30,21,21,17
24,22,17,24,21,27,30,21,21,17,34
22,17,24,21,27,30,21,21,17,34,24
17,24,21,27,30,21,21,17,34,24,14
24,21,27,30,21,21,17,34,24,14,20
21,27,30,21,21,17,34,24,14,20,23
27,30,21,21,17,34,24,14,20,23,25
30,21,21,17,34,24,14,20,23,25,16
21,21,17,34,24,14,20,23,25,16,18
21,17,34,24,14,20,23,25,16,18,30
17,34,24,14,20,23,25,16,18,30,17
34,24,14,20,23,25,16,18,30,17,23
24,14,20,23,25,16,18,30,17,23,33
14,20,23,25,16,18,30,17,23,33,23
20,23,25,16,18,30,17,23,33,23,8
23,25,16,18,30,17,23,33,23,8,22
25,16,18,30,17,23,33,23,8,22,24
16,18,30,17,23,33,23,8,22,24,13
18,30,17,23,33,23,8,22,24,13,22
30,17,23,33,23,8,22,24,13,22,25
17,23,33,23,8,22,24,13,22,25,30
23,33,23,8,22,24,13,22,25,30,16
33,23,8,22,24,13,22,25,30,16,16
23,8,22,24,13,22,25,30,16,16,15
8,22,24,13,22,25,30,16,16,15,14
22,24,13,22,25,30,16,16,15,14,23
24,13,22,25,30,16,16,15,14,23,17
13,22,25,30,16,16,15,14,23,17,27
22,25,30,16,16,15,14,23,17,27,15
25,30,16,16,15,14,23,17,27,15,26
30,16,16,15,14,23,17,27,15,26,20
16,16,15,14,23,17,27,15,26,20,29
16,15,14,23,17,27,15,26,20,29,10
15,14,23,17,27,15,26,20,29,10,25
14,23,17,27,15,26,20,29,10,25,18
23,17,27,15,26,20,29,10,25,18,22
17,27,15,26,20,29,10,25,18,22,24
27,15,26,20,29,10,25,18,22,24,30
15,26,20,29,10,25,18,22,24,30,17
26,20,29,10,25,18,22,24,30,17,21
20,29,10,25,18,22,24,30,17,21,19
29,10,25,18,22,24,30,17,21,19,25
10,25,18,22,24,30,17,21,19,25,20
25,18,22,24,30,17,21,19,25,20,29
18,22,24,30,17,21,19,25,20,29,24
22,24,30,17,21,19,25,20,29,24,37
24,30,17,21,19,25,20,29,24,37,18
30,17,21,19,25,20,29,24,37,18,15
17,21,19,25,20,29,24,37,18,15,21
21,19,25,20,29,24,37,18,15,21,19
19,25,20,29,24,37,18,15,21,19,33
25,20,29,24,37,18,15,21,19,33,26
20,29,24,37,18,15,21,19,33,26,20
29,24,37,18,15,21,19,33,26,20,19
24,37,18,15,21,19,33,26,20,19,16
37,18,15,21,19,33,26,20,19,16,22
18,15,21,19,33,26,20,19,16,22,8
15,21,19,33,26,20,19,16,22,8,28
21,19,33,26,20,19,16,22,8,28,32
19,33,26,20,19,16,22,8,28,32,27
33,26,20,19,16,22,8,28,32,27,26
26,20,19,16,22,8,28,32,27,26,30
20,19,16,22,8,28,32,27,26,30,33
19,16,22,8,28,32,27,26,30,33,21
16,22,8,28,32,27,26,30,33,21,20
22,8,28,32,27,26,30,33,21,20,13
8,28,32,27,26,30,33,21,20,13,29
28,32,27,26,30,33,21,20,13,29,25
32,27,26,30,33,21,20,13,29,25,24
27,26,30,33,21,20,13,29,25,24,24
26,30,33,21,20,13,29,25,24,24,29
30,33,21,20,13,29,25,24,24,29,22
33,21,20,13,29,25,24,24,29,22,15
21,20,13,29,25,24,24,29,22,15,28
20,13,29,25,24,24,29,22,15,28,18
13,29,25,24,24,29,22,15,28,18,20
29,25,24,24,29,22,15,28,18,20,24
25,24,24,29,22,15,28,18,20,24,24
24,24,29,22,15,28,18,20,24,24,22
24,29,22,15,28,18,20,24,24,22,25
29,22,15,28,18,20,24,24,22,25,18
22,15,28,18,20,24,24,22,25,18,19
15,28,18,20,24,24,22,25,18,19,24
28,18,20,24,24,22,25,18,19,24,22
18,20,24,24,22,25,18,19,24,22,15
20,24,24,22,25,18,19,24,22,15,34
24,24,22,25,18,19,24,22,15,34,21
24,22,25,18,19,24,22,15,34,21,26
22,25,18,19,24,22,15,34,21,26,29
25,18,19,24,22,15,34,21,26,29,29
18,19,24,22,15,34,21,26,29,29,23
19,24,22,15,34,21,26,29,29,23,23
24,22,15,34,21,26,29,29,23,23,19
22,15,34,21,26,29,29,23,23,19,31
15,34,21,26,29,29,23,23,19,31,16
34,21,26,29,29,23,23,19,31,16,21
21,26,29,29,23,23,19,31,16,21,18
26,29,29,23,23,19,31,16,21,18,14
29,29,23,23,19,31,16,21,18,14,11
29,23,23,19,31,16,21,18,14,11,14
23,23,19,31,16,21,18,14,11,14,26
23,19,31,16,21,18,14,11,14,26,28
19,31,16,21,18,14,11,14,26,28,31
31,16,21,18,14,11,14,26,28,31,33
16,21,18,14,11,14,26,28,31,33,13
21,18,14,11,14,26,28,31,33,13,16
18,14,11,14,26,28,31,33,13,16,14
14,11,14,26,28,31,33,13,16,14,17
11,14,26,28,31,33,13,16,14,17,22
14,26,28,31,33,13,16,14,17,22,19
26,28,31,33,13,16,14,17,22,19,32
28,31,33,13,16,14,17,22,19,32,25
31,33,13,16,14,17,22,19,32,25,21
33,13,16,14,17,22,19,32,25,21,29
13,16,14,17,22,19,32,25,21,29,29
16,14,17,22,19,32,25,21,29,29,29
14,17,22,19,32,25,21,29,29,29,19
17,22,19,32,25,21,29,29,29,19,22
22,19,32,25,21,29,29,29,19,22,13
19,32,25,21,29,29,29,19,22,13,32
32,25,21,29,29,29,19,22,13,32,30
25,21,29,29,29,19,22,13,32,30,27
21,29,29,29,19,22,13,32,30,27,20
29,29,29,19,22,13,32,30,27,20,24
29,29,19,22,13,32,30,27,20,24,17
29,19,22,13,32,30,27,20,24,17,23
19,22,13,32,30,27,20,24,17,23,28
22,13,32,30,27,20,24,17,23,28,21
13,32,30,27,20,24,17,23,28,21,16
32,30,27,20,24,17,23,28,21,16,33
30,27,20,24,17,23,28,21,16,33,16
27,20,24,17,23,28,21,16,33,16,28
20,24,17,23,28,21,16,33,16,28,26
24,17,23,28,21,16,33,16,28,26,24
17,23,28,21,16,33,16,28,26,24,17
23,28,21,16,33,16,28,26,24,17,18
28,21,16,33,16,28,26,24,17,18,28
21,16,33,16,28,26,24,17,18,28,24
16,33,16,28,26,24,17,18,28,24,28
33,16,28,26,24,17,18,28,24,28,28
16,28,26,24,17,18,28,24,28,28,14
28,26,24,17,18,28,24,28,28,14,18
26,24,17,18,28,24,28,28,14,18,19
24,17,18,28,24,28,28,14,18,19,32
17,18,28,24,28,28,14,18,19,32,11
18,28,24,28,28,14,18,19,32,11,29
28,24,28,28,14,18,19,32,11,29,26
24,28,28,14,18,19,32,11,29,26,33
28,28,14,18,19,32,11,29,26,33,27
28,14,18,19,32,11,29,26,33,27,35
14,18,19,32,11,29,26,33,27,35,31
18,19,32,11,29,26,33,27,35,31,26
19,32,11,29,26,33,27,35,31,26,15
32,11,29,26,33,27,35,31,26,15,24
11,29,26,33,27,35,31,26,15,24,19
29,26,33,27,35,31,26,15,24,19,31
26,33,27,35,31,26,15,24,19,31,26
33,27,35,31,26,15,24,19,31,26,26
27,35,31,26,15,24,19,31,26,26,17
35,31,26,15,24,19,31,26,26,17,22
31,26,15,24,19,31,26,26,17,22,21
26,15,24,19,31,26,26,17,22,21,25
15,24,19,31,26,26,17,22,21,25,28
24,19,31,26,26,17,22,21,25,28,15
19,31,26,26,17,22,21,25,28,15,20
31,26,26,17,22,21,25,28,15,20,24
26,26,17,22,21,25,28,15,20,24,30
26,17,22,21,25,28,15,20,24,30,27
17,22,21,25,28,15,20,24,30,27,4
22,21,25,28,15,20,24,30,27,4,28
21,25,28,15,20,24,30,27,4,28,31
25,28,15,20,24,30,27,4,28,31,16
28,15,20,24,30,27,4,28,31,16,30
15,20,24,30,27,4,28,31,16,30,20
20,24,30,27,4,28,31,16,30,20,24
24,30,27,4,28,31,16,30,20,24,13
30,27,4,28,31,16,30,20,24,13,10
27,4,28,31,16,30,20,24,13,10,17
4,28,31,16,30,20,24,13,10,17,22
28,31,16,30,20,24,13,10,17,22,21
31,16,30,20,24,13,10,17,22,21,13
16,30,20,24,13,10,17,22,21,13,19
30,20,24,13,10,17,22,21,13,19,32
20,24,13,10,17,22,21,13,19,32,31
24,13,10,17,22,21,13,19,32,31,22
13,10,17,22,21,13,19,32,31,22,30
10,17,22,21,13,19,32,31,22,30,26
17,22,21,13,19,32,31,22,30,26,15
22,21,13,19,32,31,22,30,26,15,22
21,13,19,32,31,22,30,26,15,22,21
13,19,32,31,22,30,26,15,22,21,23
19,32,31,22,30,26,15,22,21,23,20
32,31,22,30,26,15,22,21,23,20,22
31,22,30,26,15,22,21,23,20,22,20
22,30,26,15,22,21,23,20,22,20,26
30,26,15,22,21,23,20,22,20,26,9
26,15,22,21,23,20,22,20,26,9,30
15,22,21,23,20,22,20,26,9,30,22
22,21,23,20,22,20,26,9,30,22,22
21,23,20,22,20,26,9,30,22,22,18
23,20,22,20,26,9,30,22,22,18,20
20,22,20,26,9,30,22,22,18,20,20
22,20,26,9,30,22,22,18,20,20,14
20,26,9,30,22,22,18,20,20,14,20
26,9,30,22,22,18,20,20,14,20,22
9,30,22,22,18,20,20,14,20,22,26
30,22,22,18,20,20,14,20,22,26,18
22,22,18,20,20,14,20,22,26,18,18
22,18,20,20,14,20,22,26,18,18,28
18,20,20,14,20,22,26,18,18,28,25
20,20,14,20,22,26,18,18,28,25,20
20,14,20,22,26,18,18,28,25,20,13
14,20,22,26,18,18,28,25,20,13,24
20,22,26,18,18,28,25,20,13,24,28
22,26,18,18,28,25,20,13,24,28,18
26,18,18,28,25,20,13,24,28,18,28
18,18,28,25,20,13,24,28,18,28,22
18,28,25,20,13,24,28,18,28,22,8
28,25,20,13,24,28,18,28,22,8,30
25,20,13,24,28,18,28,22,8,30,8
20,13,24,28,18,28,22,8,30,8,27
13,24,28,18,28,22,8,30,8,27,33
24,28,18,28,22,8,30,8,27,33,20
28,18,28,22,8,30,8,27,33,20,28
18,28,22,8,30,8,27,33,20,28,13
28,22,8,30,8,27,33,20,28,13,17
22,8,30,8,27,33,20,28,13,17,28
8,30,8,27,33,20,28,13,17,28,16
30,8,27,33,20,28,13,17,28,16,28
8,27,33,20,28,13,17,28,16,28,18
27,33,20,28,13,17,28,16,28,18,5
33,20,28,13,17,28,16,28,18,5,32
20,28,13,17,28,16,28,18,5,32,15
28,13,17,28,16,28,18,5,32,15,23
13,17,28,16,28,18,5,32,15,23,25
17,28,16,28,18,5,32,15,23,25,18
28,16,28,18,5,32,15,23,25,18,26
16,28,18,5,32,15,23,25,18,26,20
28,18,5,32,15,23,25,18,26,20,22
18,5,32,15,23,25,18,26,20,22,21
5,32,15,23,25,18,26,20,22,21,28
32,15,23,25,18,26,20,22,21,28,17
15,23,25,18,26,20,22,21,28,17,25
23,25,18,26,20,22,21,28,17,25,11
25,18,26,20,22,21,28,17,25,11,15
18,26,20,22,21,28,17,25,11,15,29
26,20,22,21,28,17,25,11,15,29,28
20,22,21,28,17,25,11,15,29,28,24
22,21,28,17,25,11,15,29,28,24,36
21,28,17,25,11,15,29,28,24,36,22
28,17,25,11,15,29,28,24,36,22,13
17,25,11,15,29,28,24,36,22,13,29
25,11,15,29,28,24,36,22,13,29,23
11,15,29,28,24,36,22,13,29,23,28
15,29,28,24,36,22,13,29,23,28,15
29,28,24,36,22,13,29,23,28,15,16
28,24,36,22,13,29,23,28,15,16,19
24,36,22,13,29,23,28,15,16,19,15
36,22,13,29,23,28,15,16,19,15,24
22,13,29,23,28,15,16,19,15,24,24
13,29,23,28,15,16,19,15,24,24,14
29,23,28,15,16,19,15,24,24,14,30
23,28,15,16,19,15,24,24,14,30,26
28,15,16,19,15,24,24,14,30,26,26
15,16,19,15,24,24,14,30,26,26,20
16,19,15,24,24,14,30,26,26,20,15
19,15,24,24,14,30,26,26,20,15,15
15,24,24,14,30,26,26,20,15,15,33
24,24,14,30,26,26,20,15,15,33,30
24,14,30,26,26,20,15,15,33,30,23
14,30,26,26,20,15,15,33,30,23,30
30,26,26,20,15,15,33,30,23,30,22
26,26,20,15,15,33,30,23,30,22,40
26,20,15,15,33,30,23,30,22,40,13
20,15,15,33,30,23,30,22,40,13,23
15,15,33,30,23,30,22,40,13,23,22
15,33,30,23,30,22,40,13,23,22,33
33,30,23,30,22,40,13,23,22,33,28
30,23,30,22,40,13,23,22,33,28,25
23,30,22,40,13,23,22,33,28,25,20
30,22,40,13,23,22,33,28,25,20,18
22,40,13,23,22,33,28,25,20,18,8
40,13,23,22,33,28,25,20,18,8,28
13,23,22,33,28,25,20,18,8,28,23
23,22,33,28,25,20,18,8,28,23,6
